,Country,Variable of Greenhouse gas,Year,PowerCode,Carbon dioxide_value,Methane_Value,Nitrous oxide_Value,Variable of Ambient Particulate Matter,Particulates (PM2.5) _Value
636,Norway,Total  emissions excluding LULUCF,2007,Thousands,45665.808,5679.804,3552.947,Total man-made emissions,35.311
637,Norway,Total  emissions excluding LULUCF,2008,Thousands,44794.653,5529.343,3110.876,Total man-made emissions,33.928
638,Norway,Total  emissions excluding LULUCF,2009,Thousands,43224.779,5570.708,2563.042,Total man-made emissions,31.764
639,Norway,Total  emissions excluding LULUCF,2010,Thousands,45691.012,5575.729,2470.868,Total man-made emissions,34.415
640,Norway,Total  emissions excluding LULUCF,2011,Thousands,44791.393,5454.162,2463.24,Total man-made emissions,32.025
641,Norway,Total  emissions excluding LULUCF,2012,Thousands,44295.95,5362.312,2473.026,Total man-made emissions,32.303
642,Norway,Total  emissions excluding LULUCF,2013,Thousands,44586.63,5281.019,2449.327,Total man-made emissions,28.306
643,Norway,Total  emissions excluding LULUCF,2014,Thousands,45045.76,5223.534,2462.437,Total man-made emissions,25.828
644,Norway,Total  emissions excluding LULUCF,2015,Thousands,45590.312,5218.902,2501.709,Total man-made emissions,25.773
645,Norway,Total  emissions excluding LULUCF,2016,Thousands,44764.196,5131.912,2436.851,Total man-made emissions,24.975
646,Norway,Total  emissions excluding LULUCF,2017,Thousands,44242.843,4991.176,2389.921,Total man-made emissions,25.248
647,Norway,Total  emissions excluding LULUCF,2018,Thousands,44392.442,4912.147,2368.016,Total man-made emissions,24.661
648,Norway,Total  emissions excluding LULUCF,2019,Thousands,42784.54,4734.882,2389.599,Total man-made emissions,24.044
649,Norway,Total  emissions excluding LULUCF,2020,Thousands,41196.761,4711.761,2318.914,Total man-made emissions,24.754
650,Poland,Total  emissions excluding LULUCF,1990,Thousands,376813.577,67611.926,31305.373,Total man-made emissions,559.93
651,Poland,Total  emissions excluding LULUCF,1991,Thousands,373834.442,63109.513,26715.947,Total man-made emissions,549.403
652,Poland,Total  emissions excluding LULUCF,1992,Thousands,364748.781,61460.125,24685.815,Total man-made emissions,497.705
653,Poland,Total  emissions excluding LULUCF,1993,Thousands,365448.045,59786.868,25547.507,Total man-made emissions,580.997
654,Poland,Total  emissions excluding LULUCF,1994,Thousands,360522.221,59135.226,25494.517,Total man-made emissions,519.245
655,Poland,Total  emissions excluding LULUCF,1995,Thousands,362892.258,57747.138,26336.136,Total man-made emissions,495.318
656,Poland,Total  emissions excluding LULUCF,1996,Thousands,377577.851,57026.581,26096.137,Total man-made emissions,491.069
657,Poland,Total  emissions excluding LULUCF,1997,Thousands,367524.628,56835.207,26153.282,Total man-made emissions,431.238
658,Poland,Total  emissions excluding LULUCF,1998,Thousands,339365.274,54818.485,25919.941,Total man-made emissions,371.89
659,Poland,Total  emissions excluding LULUCF,1999,Thousands,329552.343,53748.125,25231.76,Total man-made emissions,357.039
660,Poland,Total  emissions excluding LULUCF,2000,Thousands,317719.195,52352.024,25342.736,Total man-made emissions,307.417
661,Poland,Total  emissions excluding LULUCF,2001,Thousands,313849.975,54173.383,25467.191,Total man-made emissions,317.127
662,Poland,Total  emissions excluding LULUCF,2002,Thousands,306610.293,52565.731,24021.506,Total man-made emissions,322.279
663,Poland,Total  emissions excluding LULUCF,2003,Thousands,319624.035,52726.641,24093.092,Total man-made emissions,316.553
664,Poland,Total  emissions excluding LULUCF,2004,Thousands,324436.208,52523.748,24673.098,Total man-made emissions,322.231
665,Poland,Total  emissions excluding LULUCF,2005,Thousands,323409.481,52837.73,24945.358,Total man-made emissions,331.953
666,Poland,Total  emissions excluding LULUCF,2006,Thousands,337317.578,53032.332,25298.779,Total man-made emissions,353.832
667,Poland,Total  emissions excluding LULUCF,2007,Thousands,336731.479,52157.898,26169.085,Total man-made emissions,333.811
668,Poland,Total  emissions excluding LULUCF,2008,Thousands,330485.117,51865.066,25715.814,Total man-made emissions,338.248
669,Poland,Total  emissions excluding LULUCF,2009,Thousands,316868.513,50531.607,22521.599,Total man-made emissions,334.834
670,Poland,Total  emissions excluding LULUCF,2010,Thousands,334916.988,50261.959,22067.641,Total man-made emissions,368.126
671,Poland,Total  emissions excluding LULUCF,2011,Thousands,334337.154,48964.367,22349.604,Total man-made emissions,344.594
672,Poland,Total  emissions excluding LULUCF,2012,Thousands,326734.935,48665.392,22426.353,Total man-made emissions,347.07
673,Poland,Total  emissions excluding LULUCF,2013,Thousands,322651.181,48772.764,22636.648,Total man-made emissions,336.443
674,Poland,Total  emissions excluding LULUCF,2014,Thousands,310319.1,48093.568,22209.239,Total man-made emissions,309.276
675,Poland,Total  emissions excluding LULUCF,2015,Thousands,313455.719,48559.727,21462.262,Total man-made emissions,306.248
676,Poland,Total  emissions excluding LULUCF,2016,Thousands,324381.233,47889.9,22011.611,Total man-made emissions,317.531
677,Poland,Total  emissions excluding LULUCF,2017,Thousands,337734.951,47770.25,23016.883,Total man-made emissions,310.485
678,Poland,Total  emissions excluding LULUCF,2018,Thousands,337048.486,47189.247,23182.569,Total man-made emissions,292.733
679,Poland,Total  emissions excluding LULUCF,2019,Thousands,318487.666,44530.563,22007.123,Total man-made emissions,255.641
680,Poland,Total  emissions excluding LULUCF,2020,Thousands,303523.082,44355.805,22838.368,Total man-made emissions,254.545
681,Portugal,Total  emissions excluding LULUCF,1990,Thousands,45325.085,9151.967,3888.631,Total man-made emissions,68.989
682,Portugal,Total  emissions excluding LULUCF,1991,Thousands,47141.64,9292.019,3854.404,Total man-made emissions,70.026
683,Portugal,Total  emissions excluding LULUCF,1992,Thousands,50969.942,9359.688,3817.897,Total man-made emissions,71.165
684,Portugal,Total  emissions excluding LULUCF,1993,Thousands,49483.611,9437.317,3730.591,Total man-made emissions,67.427
685,Portugal,Total  emissions excluding LULUCF,1994,Thousands,50261.173,9578.901,3720.271,Total man-made emissions,66.946
686,Portugal,Total  emissions excluding LULUCF,1995,Thousands,54524.438,9746.753,3886.845,Total man-made emissions,67.464
687,Portugal,Total  emissions excluding LULUCF,1996,Thousands,51815.227,9942.733,4089.314,Total man-made emissions,68.452
688,Portugal,Total  emissions excluding LULUCF,1997,Thousands,54694.41,10146.999,4141.154,Total man-made emissions,69.921
689,Portugal,Total  emissions excluding LULUCF,1998,Thousands,59247.501,10362.41,4174.677,Total man-made emissions,77.152
690,Portugal,Total  emissions excluding LULUCF,1999,Thousands,66899.642,10618.506,4279.387,Total man-made emissions,71.751
691,Portugal,Total  emissions excluding LULUCF,2000,Thousands,65685.547,10839.199,4473.964,Total man-made emissions,70.268
692,Portugal,Total  emissions excluding LULUCF,2001,Thousands,65237.192,10855.499,4336.679,Total man-made emissions,66.106
693,Portugal,Total  emissions excluding LULUCF,2002,Thousands,69643.312,10892.957,4219.957,Total man-made emissions,66.444
694,Portugal,Total  emissions excluding LULUCF,2003,Thousands,64537.89,10919.041,4070.159,Total man-made emissions,63.45
695,Portugal,Total  emissions excluding LULUCF,2004,Thousands,67385.154,10942.53,4367.361,Total man-made emissions,63.788
696,Portugal,Total  emissions excluding LULUCF,2005,Thousands,69717.987,10893.083,3868.678,Total man-made emissions,61.376
697,Portugal,Total  emissions excluding LULUCF,2006,Thousands,64923.915,10810.009,3737.982,Total man-made emissions,58.239
698,Portugal,Total  emissions excluding LULUCF,2007,Thousands,62437.402,10624.343,3907.23,Total man-made emissions,57.273
699,Portugal,Total  emissions excluding LULUCF,2008,Thousands,60106.794,10403.513,3815.595,Total man-made emissions,54.612
700,Portugal,Total  emissions excluding LULUCF,2009,Thousands,57207.48,10235.783,3574.191,Total man-made emissions,51.187
701,Portugal,Total  emissions excluding LULUCF,2010,Thousands,53001.358,10049.52,3575.573,Total man-made emissions,52.093
702,Portugal,Total  emissions excluding LULUCF,2011,Thousands,51801.576,9956.93,3221.258,Total man-made emissions,53.583
703,Portugal,Total  emissions excluding LULUCF,2012,Thousands,49959.709,9725.817,3219.008,Total man-made emissions,50.976
704,Portugal,Total  emissions excluding LULUCF,2013,Thousands,48163.477,9499.954,3210.456,Total man-made emissions,49.23
705,Portugal,Total  emissions excluding LULUCF,2014,Thousands,47945.815,9380.843,3350.783,Total man-made emissions,48.917
706,Portugal,Total  emissions excluding LULUCF,2015,Thousands,52270.289,9177.505,3244.296,Total man-made emissions,48.573
707,Portugal,Total  emissions excluding LULUCF,2016,Thousands,50442.234,9102.852,3169.654,Total man-made emissions,47.92
708,Portugal,Total  emissions excluding LULUCF,2017,Thousands,55210.185,9132.108,3251.131,Total man-made emissions,47.899
709,Portugal,Total  emissions excluding LULUCF,2018,Thousands,51459.107,9085.603,3261.332,Total man-made emissions,47.531
710,Portugal,Total  emissions excluding LULUCF,2019,Thousands,47618.826,9109.021,3319.011,Total man-made emissions,47.443
711,Portugal,Total  emissions excluding LULUCF,2020,Thousands,41799.894,8966.769,3306.636,Total man-made emissions,46.75
712,Slovak Republic,Total  emissions excluding LULUCF,1990,Thousands,61470.187,7300.917,4288.765,Total man-made emissions,96.388
713,Slovak Republic,Total  emissions excluding LULUCF,1991,Thousands,53283.798,6950.258,3374.697,Total man-made emissions,87.427
714,Slovak Republic,Total  emissions excluding LULUCF,1992,Thousands,48884.203,6270.247,2767.985,Total man-made emissions,81.394
715,Slovak Republic,Total  emissions excluding LULUCF,1993,Thousands,46348.516,5971.148,2300.693,Total man-made emissions,66.363
716,Slovak Republic,Total  emissions excluding LULUCF,1994,Thousands,43754.326,5654.954,2750.679,Total man-made emissions,57.716
717,Slovak Republic,Total  emissions excluding LULUCF,1995,Thousands,44142.329,5644.747,2897.156,Total man-made emissions,51.07
718,Slovak Republic,Total  emissions excluding LULUCF,1996,Thousands,44023.477,5507.534,3075.544,Total man-made emissions,47.319
719,Slovak Republic,Total  emissions excluding LULUCF,1997,Thousands,44095.513,5278.247,3070.598,Total man-made emissions,40.804
720,Slovak Republic,Total  emissions excluding LULUCF,1998,Thousands,43824.664,5139.779,2758.15,Total man-made emissions,41.965
721,Slovak Republic,Total  emissions excluding LULUCF,1999,Thousands,43035.493,5047.364,2327.991,Total man-made emissions,39.617
722,Slovak Republic,Total  emissions excluding LULUCF,2000,Thousands,41135.935,4834.145,2601.09,Total man-made emissions,43.625
723,Slovak Republic,Total  emissions excluding LULUCF,2001,Thousands,43220.929,4695.019,2949.096,Total man-made emissions,42.839
724,Slovak Republic,Total  emissions excluding LULUCF,2002,Thousands,41960.933,4588.104,2878.624,Total man-made emissions,32.436
725,Slovak Republic,Total  emissions excluding LULUCF,2003,Thousands,42293.771,4386.268,2835.453,Total man-made emissions,32.057
726,Slovak Republic,Total  emissions excluding LULUCF,2004,Thousands,42780.235,4367.434,3064.387,Total man-made emissions,29.641
727,Slovak Republic,Total  emissions excluding LULUCF,2005,Thousands,42788.856,4342.424,3030.291,Total man-made emissions,36.233
728,Slovak Republic,Total  emissions excluding LULUCF,2006,Thousands,42552.108,4194.405,3157.557,Total man-made emissions,32.445
729,Slovak Republic,Total  emissions excluding LULUCF,2007,Thousands,40968.268,4085.754,3085.206,Total man-made emissions,28.484
730,Slovak Republic,Total  emissions excluding LULUCF,2008,Thousands,41359.045,4074.636,3151.263,Total man-made emissions,25.572
731,Slovak Republic,Total  emissions excluding LULUCF,2009,Thousands,37622.061,3921.233,2713.209,Total man-made emissions,23.37
732,Slovak Republic,Total  emissions excluding LULUCF,2010,Thousands,38403.931,3907.621,2670.587,Total man-made emissions,26.208
733,Slovak Republic,Total  emissions excluding LULUCF,2011,Thousands,37984.837,3866.578,2145.286,Total man-made emissions,24.225
734,Slovak Republic,Total  emissions excluding LULUCF,2012,Thousands,35910.395,3740.462,1911.731,Total man-made emissions,25.822
735,Slovak Republic,Total  emissions excluding LULUCF,2013,Thousands,35565.563,3718.536,1952.173,Total man-made emissions,23.852
736,Slovak Republic,Total  emissions excluding LULUCF,2014,Thousands,33656.215,3521.027,2103.421,Total man-made emissions,16.16
737,Slovak Republic,Total  emissions excluding LULUCF,2015,Thousands,34468.229,3518.558,1913.485,Total man-made emissions,20.92
738,Slovak Republic,Total  emissions excluding LULUCF,2016,Thousands,34912.876,3470.823,2057.473,Total man-made emissions,20.889
739,Slovak Republic,Total  emissions excluding LULUCF,2017,Thousands,36112.652,3442.931,1904.939,Total man-made emissions,21.139
740,Slovak Republic,Total  emissions excluding LULUCF,2018,Thousands,36102.971,3340.117,1918.74,Total man-made emissions,17.226
741,Slovak Republic,Total  emissions excluding LULUCF,2019,Thousands,33776.188,3318.384,1946.983,Total man-made emissions,17.681
742,Slovak Republic,Total  emissions excluding LULUCF,2020,Thousands,31094.728,3261.56,1944.732,Total man-made emissions,17.456
743,Spain,Total  emissions excluding LULUCF,1990,Thousands,231328.439,36641.889,17865.059,NA,NA
744,Spain,Total  emissions excluding LULUCF,1991,Thousands,241074.298,35465.796,17364.252,NA,NA
745,Spain,Total  emissions excluding LULUCF,1992,Thousands,249939.228,36058.663,16849.667,NA,NA
746,Spain,Total  emissions excluding LULUCF,1993,Thousands,241298.918,35722.816,15845.054,NA,NA
747,Spain,Total  emissions excluding LULUCF,1994,Thousands,253803.789,36758.657,17830.797,NA,NA
748,Spain,Total  emissions excluding LULUCF,1995,Thousands,267577.468,37571.079,17873.323,NA,NA
749,Spain,Total  emissions excluding LULUCF,1996,Thousands,255049.06,39044.853,20161.905,NA,NA
750,Spain,Total  emissions excluding LULUCF,1997,Thousands,267589.849,39829.807,19604.149,NA,NA
751,Spain,Total  emissions excluding LULUCF,1998,Thousands,276184.605,39993.344,20010.676,NA,NA
752,Spain,Total  emissions excluding LULUCF,1999,Thousands,299722.14,40765.497,20790.525,NA,NA
753,Spain,Total  emissions excluding LULUCF,2000,Thousands,311674.624,42203.642,21189.136,Total man-made emissions,176.335
754,Spain,Total  emissions excluding LULUCF,2001,Thousands,313620.597,42294.797,20348.459,Total man-made emissions,169.121
755,Spain,Total  emissions excluding LULUCF,2002,Thousands,333730.307,42297.749,19537.101,Total man-made emissions,163.093
756,Spain,Total  emissions excluding LULUCF,2003,Thousands,338045.87,42518.276,20719.216,Total man-made emissions,178.588
757,Spain,Total  emissions excluding LULUCF,2004,Thousands,354827.957,41878.345,20010.758,Total man-made emissions,163.465
758,Spain,Total  emissions excluding LULUCF,2005,Thousands,370065.779,40906.501,19218.144,Total man-made emissions,157.338
759,Spain,Total  emissions excluding LULUCF,2006,Thousands,361120.33,40389.048,19247.067,Total man-made emissions,161.716
760,Spain,Total  emissions excluding LULUCF,2007,Thousands,368985.581,41447.041,19422.885,Total man-made emissions,162.393
761,Spain,Total  emissions excluding LULUCF,2008,Thousands,337182.422,39918.285,17567.17,Total man-made emissions,148.708
762,Spain,Total  emissions excluding LULUCF,2009,Thousands,297747.8,41171.055,17399.18,Total man-made emissions,154.667
763,Spain,Total  emissions excluding LULUCF,2010,Thousands,284282.684,39409.574,17702.572,Total man-made emissions,152.213
764,Spain,Total  emissions excluding LULUCF,2011,Thousands,285132.255,39782.202,16761.837,Total man-made emissions,154.895
765,Spain,Total  emissions excluding LULUCF,2012,Thousands,279384.956,38679.407,16090.128,Total man-made emissions,134.475
766,Spain,Total  emissions excluding LULUCF,2013,Thousands,253102.713,37470.362,16706.85,Total man-made emissions,154.46
767,Spain,Total  emissions excluding LULUCF,2014,Thousands,255459.1,36816.547,17358.439,Total man-made emissions,133.263
768,Spain,Total  emissions excluding LULUCF,2015,Thousands,272164.66,38218.842,17556.415,Total man-made emissions,144.167
